javaProg,pythonProg,dataStructure,softwareAnalysisDesign,intelligenceSystemDev,peer1,peer2,peer3,peer4,peer5,peer6,peer7,peer8,peer9,peer10,peer_mean,peer_std,peer_mean_graph,FinalExam
9,4,4,6,5,6,6,5,7,9,7,5,6,5,8,6.4,1.2806248474865698,7.012044527315744,5.937019007373001
9,4,4,7,7,5,5,10,8,10,7,8,4,5,5,6.7,2.1,7.013036297844029,6.59887302252402
10,4,6,8,8,10,7,10,6,8,6,4,8,4,4,6.7,2.1931712199461306,7.0151860235268115,7.207899658647453
9,4,4,10,4,4,9,8,8,9,7,9,5,6,6,7.1,1.7,7.033990136233186,6.6668105567467695
6,7,4,4,10,4,8,8,4,5,6,9,7,10,5,6.6,2.0099751242241783,7.041182788127761,6.287864374560833
5,10,10,6,9,8,10,4,6,10,4,8,4,9,10,7.3,2.4515301344262523,7.027991668024986,7.07171786852689
4,10,10,5,10,10,6,4,6,10,4,4,6,9,4,6.3,2.368543856465402,7.056216203502312,6.647519866254178
8,9,4,4,5,9,5,7,5,7,5,7,4,6,6,6.1,1.374772708486752,7.0043607462791275,6.413928194120295
6,4,8,4,8,8,7,8,9,9,8,7,6,7,9,7.8,0.9797958971132713,7.023157889050076,5.946328970917166
9,9,7,7,8,4,8,8,9,7,8,6,8,7,9,7.4,1.42828568570857,7.021686156422177,8.180745090776663
6,4,10,4,7,6,6,8,7,8,10,4,9,10,4,7.2,2.08806130178211,7.023068661992416,5.769815707075829
10,8,10,4,4,6,8,4,5,4,8,8,9,4,8,6.4,1.9078784028338915,6.992464667201783,7.162594739194857
6,5,10,7,7,8,10,9,10,9,9,10,9,5,6,8.5,1.6278820596099706,7.026500905381141,7.067169947154254
5,4,6,6,7,8,7,9,6,9,6,7,4,5,8,6.9,1.57797338380595,7.038991385584874,5.287241084787517
6,9,5,4,9,4,10,7,5,5,5,7,9,9,10,7.1,2.1656407827707715,7.027941170728806,6.862076236143899
5,8,10,7,6,9,4,8,5,10,10,5,4,9,5,6.9,2.3853720883753127,7.03413878126757,6.769610366937522
8,6,9,4,4,5,7,6,10,4,4,9,4,9,7,6.5,2.1563858652847827,7.008959269675151,6.123087986548724
4,6,8,4,8,7,8,9,10,7,9,10,10,4,8,8.2,1.7776388834631176,7.020255177814787,5.618112687444767
6,9,8,9,6,6,5,5,8,9,9,9,6,10,5,7.2,1.8867962264113207,7.026277745469137,7.340270621814945
6,7,6,6,5,8,9,7,4,6,9,5,4,8,9,6.9,1.9209372712298547,7.016180368251026,6.352919093859272
4,7,10,7,7,5,4,7,6,8,5,10,7,6,6,6.4,1.624807680927192,7.032230210768178,6.3769412826807335
10,5,9,6,4,10,7,5,6,8,4,8,9,6,4,6.7,1.9519221295943134,7.00899100198902,7.187179817303088
8,10,9,10,6,7,4,4,10,4,6,10,10,9,9,7.3,2.491987158875422,7.028160412355568,8.543954759691712
5,10,6,6,5,10,10,5,9,6,5,7,7,7,7,7.3,1.7349351572897473,7.025212459613871,6.81085539052139
7,7,4,4,7,7,8,10,6,5,7,8,9,8,8,7.6,1.3564659966250536,7.017667592864757,6.485032703425132
9,8,6,8,6,6,7,8,10,8,7,6,8,5,4,6.9,1.6401219466856725,7.015391659635645,7.420395549350246
7,4,9,4,8,9,4,4,6,8,4,4,9,7,10,6.5,2.29128784747792,7.030044046669564,6.257260658842172
4,7,9,8,9,10,8,8,9,7,8,10,10,5,9,8.4,1.4966629547095764,7.0232524914242145,7.46909979706355
6,4,9,5,4,6,7,9,4,8,5,10,5,6,9,6.9,1.9209372712298547,7.0244536867591565,5.884512560396691
6,9,8,6,5,5,9,8,8,10,5,8,9,10,8,8.0,1.6733200530681511,7.018143896236633,6.87031354722052
9,10,10,7,4,10,4,9,10,7,8,8,9,6,7,7.8,1.7776388834631178,7.006405685638901,7.986440814619522
8,7,9,10,10,10,7,10,7,5,4,4,6,7,7,6.7,2.0024984394500787,7.03145579979943,8.08492805398375
10,9,10,6,9,8,10,9,5,5,6,4,7,9,6,6.9,1.9209372712298547,7.004347818836078,8.581854901818431
8,7,8,5,10,10,5,5,5,7,7,7,8,4,10,6.8,1.9899748742132402,7.028085637891628,7.266570746366313
5,4,4,5,9,5,5,8,5,10,5,7,7,4,10,6.6,2.0591260281974,7.0223379548352565,5.061362357530565
8,5,4,5,9,10,5,6,5,5,4,6,5,9,9,6.4,2.009975124224178,7.032775913852194,6.450641748689769
5,8,7,9,4,10,10,6,9,7,7,6,5,10,6,7.6,1.8547236990991407,7.028720440174742,6.933252611618799
8,5,5,7,4,9,6,9,10,7,6,10,10,8,9,8.4,1.4966629547095764,7.03196500199733,6.267321135313909
4,6,4,7,10,8,7,10,10,5,9,5,7,5,10,7.6,2.0099751242241783,7.048876997808688,6.282151137076509
6,6,5,5,4,9,4,9,9,8,4,4,4,9,7,6.7,2.2825424421026654,7.029229656566429,5.6226986384442945
6,5,7,5,9,4,6,5,7,6,9,9,6,8,8,6.8,1.6,7.025072208535488,6.263098730755484
9,5,6,10,10,6,8,5,5,9,8,4,6,5,10,6.6,1.9078784028338913,7.040266386229239,7.722719959505217
6,8,10,9,7,8,10,8,5,5,4,8,8,7,9,7.2,1.8330302779823362,7.035088789323275,7.562117001963653
6,4,9,7,7,4,5,10,5,6,9,5,8,5,8,6.5,1.9621416870348585,7.034730534709743,6.078845942491161
6,7,6,10,5,8,4,5,4,10,10,9,8,10,9,7.7,2.3259406699226015,7.0186481550883215,7.014632946928667
9,8,5,9,6,5,9,9,5,4,4,8,8,5,5,6.2,1.9390719429665315,7.0087338763137526,7.495000214422579
9,10,6,5,4,7,7,6,10,8,9,10,6,10,6,7.9,1.6401219466856725,6.996686153024672,7.5352025050527445
4,9,4,6,7,4,9,4,7,6,10,7,9,9,8,7.3,2.0024984394500787,7.018866322319061,6.077610924287091
6,7,5,8,7,5,4,8,10,8,10,4,4,9,9,7.1,2.4269322199023193,7.024734829433714,6.693672745432729
4,6,5,4,5,6,7,9,8,6,10,6,8,9,10,7.9,1.5132745950421556,7.022244481941638,5.260330567991241
8,10,6,9,6,8,5,9,7,10,8,9,4,5,10,7.5,2.0615528128088303,7.0159797038579725,7.672157933898324
8,6,9,7,5,10,7,9,4,9,4,7,5,10,4,6.9,2.3853720883753127,7.015697959753753,7.050745499949226
9,4,8,7,4,6,7,7,8,5,6,6,8,4,4,6.1,1.374772708486752,7.013282565978608,6.767012300806064
4,8,7,10,4,6,5,4,7,9,8,5,4,9,6,6.3,1.7916472867168918,7.034404137788182,6.509806622339132
4,7,6,4,5,8,4,6,4,8,7,10,7,10,9,7.3,2.0518284528683193,7.018584819250992,5.400703093214413
7,4,8,9,5,6,10,7,8,6,4,10,10,5,10,7.6,2.1999999999999997,7.020454540619525,6.683129028960208
9,9,4,5,5,10,4,8,9,6,4,6,7,5,8,6.7,1.9519221295943134,6.995450484392997,6.792209128306356
6,9,5,6,7,4,5,10,8,8,9,7,9,9,6,7.5,1.857417562100671,7.026037545935746,6.984128495675734
6,8,10,4,7,6,10,5,7,8,10,7,7,5,6,7.1,1.7,7.027530669457417,6.954897447695014
10,10,7,8,6,7,7,7,4,7,7,8,9,4,7,6.7,1.4866068747318506,7.015668197376594,8.275174804298965
4,6,5,6,7,9,7,5,5,9,4,8,4,4,5,6.0,1.9493588689617927,7.03707107411944,5.488219712680215
4,6,4,4,5,5,8,10,10,10,7,8,7,9,9,8.3,1.552417469626002,7.028937720355389,4.968808925672553
5,7,8,10,4,6,10,5,6,6,5,6,10,4,7,6.5,1.91049731745428,7.030827061795466,6.729709882001948
8,10,10,7,10,10,8,5,4,9,8,8,8,6,6,7.2,1.7776388834631178,7.028586831684374,8.339463872624675
10,4,4,9,8,6,10,6,4,6,5,8,4,9,6,6.4,1.9078784028338913,7.038363162355035,6.435703006424797
6,5,6,8,5,9,8,4,8,9,10,4,7,10,4,7.3,2.3259406699226015,7.022860121595585,6.162610713253886
6,9,5,4,6,6,9,8,8,8,5,5,6,7,5,6.7,1.4177446878757824,7.024928361729994,6.262391251213904
5,9,10,5,5,4,10,9,6,10,7,10,4,8,5,7.3,2.3259406699226015,7.019885816346442,6.381745918686036
9,10,6,7,6,4,7,6,10,4,6,8,7,7,10,6.9,1.972308292331602,7.02036002047153,8.035303012709146
10,8,9,6,5,5,9,7,4,4,4,8,7,7,4,5.9,1.8138357147217055,7.008651761349206,7.441429476464028
9,4,10,6,9,10,5,10,5,7,10,7,6,7,10,7.7,2.0024984394500787,7.029209971903107,7.078554690844638
6,9,5,4,4,4,9,8,7,7,4,6,9,7,5,6.6,1.7435595774162693,7.018273085323019,6.334501617124709
8,9,6,4,10,5,5,8,8,9,7,7,7,8,9,7.3,1.3453624047073711,7.038112516299355,7.485425473824488
4,7,7,4,9,7,4,6,10,5,5,4,7,9,9,6.6,2.0591260281974,7.036166660803195,5.599397739453112
8,4,5,6,8,8,7,9,7,5,10,10,10,5,8,7.9,1.8138357147217055,7.019895964226334,6.4472115472797
5,8,5,6,6,10,5,7,10,4,8,4,7,8,4,6.7,2.238302928559939,7.035448912778406,5.903774206990781
7,9,5,7,5,8,7,9,10,8,10,10,9,7,8,8.6,1.1135528725660042,7.017173909229795,6.875850670288221
7,6,8,10,7,8,9,5,9,9,9,7,6,9,8,7.9,1.374772708486752,7.0262499963404945,7.090047560246283
5,5,10,9,6,4,5,9,9,5,9,8,6,9,5,6.9,1.972308292331602,7.03451986172639,6.664100466644011
5,4,8,7,9,9,7,8,8,6,7,7,6,10,10,7.8,1.4,7.036409150903855,6.058310119953741
10,8,6,9,7,4,10,9,7,4,4,8,9,8,5,6.8,2.227105745132009,7.024535311632876,7.769048014485594
7,10,4,10,6,10,8,7,7,9,4,7,10,8,10,8.0,1.7888543819998317,7.007862896161429,7.659435781192448
9,9,5,4,4,8,9,10,8,10,6,9,9,7,9,8.5,1.2041594578792296,7.003060101636,7.76172718702127
9,9,8,8,8,5,7,7,10,6,7,4,8,8,9,7.1,1.7,7.018891816876575,8.302749890602978
4,5,7,8,5,10,6,8,4,6,5,8,7,4,10,6.8,2.08806130178211,7.044796687081463,5.878075657360889
10,6,8,10,7,10,4,8,9,5,7,5,5,8,7,6.8,1.8867962264113207,7.024226798951231,7.745022553396863
6,6,7,8,4,8,8,9,4,10,9,10,9,8,9,8.4,1.624807680927192,7.02161724688861,6.641835518122183
7,7,7,6,5,10,9,6,7,4,10,7,4,6,8,7.1,2.071231517720798,7.018312164269432,6.566194482728566
10,4,8,8,10,10,4,4,4,6,7,6,4,9,4,5.8,2.1354156504062622,7.027149313317706,7.24375472826628
5,7,4,8,10,9,8,6,9,6,5,7,5,9,5,6.9,1.6401219466856725,7.047368414870729,6.50595880631688
9,10,8,7,9,10,7,9,8,8,7,7,9,6,10,8.1,1.3,7.016395754758728,8.345193342896764
5,4,5,5,10,9,6,6,6,9,4,4,8,4,4,6.0,1.9493588689617927,7.023140487575984,5.491651935426446
4,4,8,8,4,6,6,7,6,9,7,10,7,4,6,6.8,1.6,7.037636753788145,5.442738034136323
9,6,8,6,10,4,6,4,10,4,4,9,10,8,10,6.9,2.6248809496813372,7.034155839588211,7.250441209179526
9,4,9,8,5,4,5,5,5,9,7,4,10,5,9,6.3,2.1470910553583886,7.00858299027645,6.7814351173567715
10,4,7,10,6,7,5,6,8,4,8,8,6,6,6,6.4,1.2806248474865698,7.015874613735212,7.56836096271121
9,4,10,9,4,7,5,10,4,6,9,4,10,4,4,6.3,2.41039415863879,7.041964275235172,6.692295518093452
8,10,8,10,8,6,6,5,10,6,6,4,5,8,6,6.2,1.5999999999999999,7.023113202025852,8.16860873698279
9,7,10,10,8,9,6,8,4,10,5,4,10,7,6,6.9,2.1656407827707715,7.011418679055865,8.312937968583606
4,10,8,5,8,10,9,10,7,6,7,8,6,9,6,7.8,1.5362291495737217,7.034887886067364,6.647865836121915
9,7,5,9,9,7,5,7,6,6,10,5,4,5,4,5.9,1.7000000000000002,7.0202746847480215,7.8675132108313495
9,4,9,4,9,9,6,10,8,8,7,5,5,8,4,7.0,1.8439088914585775,7.0173363868916905,7.04785808209137
6,5,6,9,5,5,4,4,4,4,10,7,7,10,8,6.3,2.325940669922601,7.023276365926184,6.432331667545074
5,10,7,6,7,7,9,10,5,9,10,7,5,5,4,7.1,2.1656407827707715,7.030959383736926,7.022306727706579
5,4,5,7,6,8,4,10,4,9,7,9,7,9,5,7.2,2.08806130178211,7.035180050529652,5.771602337030459
9,10,10,10,9,7,7,9,6,5,10,5,10,6,9,7.4,1.8547236990991407,7.015406966547374,9.024004598968046
10,6,9,10,9,9,5,9,8,8,10,6,7,8,10,8.0,1.5491933384829668,7.010455479285244,8.331738682924605
7,6,8,4,10,9,6,10,10,8,4,6,5,10,8,7.6,2.1071307505705477,7.024143178199435,6.608964936122249
4,9,4,6,6,5,6,8,5,7,10,7,4,9,6,6.7,1.7916472867168918,7.018166083894319,5.578541802146185
5,10,5,4,8,9,9,5,4,6,7,9,5,9,8,7.1,1.8681541692269403,7.029200812470084,6.385709542310261
5,5,6,8,9,7,9,8,8,5,5,8,4,9,8,7.1,1.7,7.040534120450721,6.209530558064561
4,5,8,10,8,8,5,9,6,7,5,9,9,10,4,7.2,1.98997487421324,7.047134928791927,6.390244759486598
4,8,8,8,10,7,5,5,6,10,10,4,10,4,9,7.0,2.4083189157584592,7.029430374185577,7.511659108997399
5,4,10,8,8,9,5,6,5,10,8,9,8,10,6,7.6,1.8547236990991407,7.033005360435591,6.26754384718601
5,4,6,10,5,5,9,6,5,5,8,7,10,4,9,6.8,1.98997487421324,7.035542161610903,5.8674447014530005
4,10,8,4,4,4,6,4,8,7,9,10,5,5,10,6.8,2.227105745132009,7.016535422021204,6.598116876049382
9,4,6,4,6,8,9,4,10,5,4,8,5,6,7,6.6,2.009975124224178,7.009325038179997,5.91794479359383
8,6,10,8,8,4,10,9,4,4,4,10,8,8,9,7.0,2.5298221281347035,7.016024911089453,7.216960129233468
6,5,7,4,9,8,10,9,9,8,5,8,5,6,8,7.6,1.624807680927192,7.0219255045524065,6.062151247743149
7,4,4,8,4,6,8,6,7,6,5,4,9,6,4,6.1,1.5132745950421556,7.0323439027304575,5.568164247917752
9,4,6,7,6,10,7,7,10,10,10,5,10,5,6,8.0,2.0976176963403033,7.01540785074598,7.018976292997977
9,4,10,9,8,8,10,10,7,4,8,7,6,10,7,7.7,1.8466185312619388,7.031256376883292,7.651858271500373
6,6,5,4,8,5,4,4,5,10,10,8,5,10,4,6.5,2.539685019840059,7.024535549631942,5.525839494860466
10,6,6,8,9,10,6,10,8,9,7,9,6,9,10,8.4,1.4966629547095764,7.029268288171198,8.016450641124406
9,4,5,6,5,8,4,4,6,9,8,7,10,9,9,7.4,2.0099751242241783,7.021052625893884,6.359029326012186
9,9,7,10,4,7,5,10,6,10,8,6,7,8,4,7.1,1.8681541692269403,7.021892918717119,7.629383759623826
7,10,7,7,4,4,10,8,6,6,4,4,7,8,6,6.3,1.9000000000000001,7.022098674758794,7.212619169781908
4,8,5,5,8,7,6,4,8,5,8,9,5,10,10,7.2,2.0396078054371136,7.029999994905796,6.10436201245794
8,9,10,7,8,7,5,5,7,8,7,9,4,10,4,6.6,1.9595917942265424,7.020295198634502,7.556505912841144
6,5,8,6,6,10,5,7,7,7,9,9,8,6,10,7.8,1.5999999999999999,7.028301012452308,5.938488752407797
6,9,9,6,10,6,6,10,8,7,6,7,5,6,5,6.6,1.42828568570857,7.034156971632155,7.282778204538692
9,7,6,7,7,8,4,9,10,8,8,8,6,5,9,7.5,1.8027756377319946,7.017573740333378,7.23022197402842
6,5,10,6,6,6,4,10,10,9,10,10,8,7,4,7.8,2.3151673805580453,7.021564755409884,6.55442530567093
9,6,5,9,4,5,4,6,10,7,6,9,8,10,8,7.3,1.9519221295943134,7.016310366574577,6.940034279685164
4,7,10,7,5,4,8,8,9,5,5,6,10,6,5,6.6,1.9078784028338915,7.035619828896179,6.15239002366171
8,10,4,7,4,4,5,6,7,10,8,9,7,7,8,7.1,1.7,7.010780280276405,6.91591506161494
5,5,8,8,9,5,10,4,7,4,9,9,9,6,7,7.0,2.0976176963403033,7.035187420172198,6.684006436746443
10,5,7,4,6,9,6,9,5,7,6,9,10,6,9,7.6,1.6852299546352716,7.00505666346551,6.616111847661048
8,6,7,8,6,5,4,9,4,7,5,10,7,10,4,6.5,2.3345235059857505,7.019002372518209,6.651277227278997
10,7,4,10,7,5,8,5,5,10,8,6,6,6,4,6.3,1.7349351572897471,7.024221098468118,7.722391259106859
9,8,5,4,10,5,9,8,9,4,8,9,10,4,4,7.0,2.32379000772445,7.030497918018154,7.503745767358887
10,6,8,5,7,4,8,9,9,7,4,6,5,10,10,7.2,2.2271057451320084,7.0149281655122255,7.382634784780397
5,8,8,9,9,7,7,8,7,9,8,8,10,10,6,8.0,1.2649110640673518,7.037171833510037,7.247465190249199
5,7,5,8,8,4,7,4,4,4,8,4,7,8,7,5.7,1.7349351572897473,7.033481478008156,6.1686514174635905
6,9,6,4,8,8,5,5,5,5,8,4,6,10,9,6.5,1.9621416870348585,7.027930809078837,6.1909338791484565
6,5,9,9,7,6,5,4,7,4,7,6,4,4,9,5.6,1.624807680927192,7.031328747404734,7.0415247018904
5,7,6,10,4,6,4,7,10,4,7,5,4,7,10,6.4,2.1540659228538015,7.033527448391408,6.741903695760868
5,5,5,7,6,6,5,4,9,7,10,9,4,7,4,6.5,2.1563858652847827,7.024443171316709,5.690501597924184
5,10,5,9,4,5,10,10,5,4,4,8,4,10,4,6.4,2.615339366124404,6.999443818688048,6.6761740857714
9,9,4,10,6,9,9,5,9,4,6,4,10,8,7,7.1,2.118962010041709,7.019660671637068,7.57850292516225
9,6,9,8,4,10,5,9,6,10,7,6,5,9,8,7.5,1.857417562100671,7.025881518317431,7.296960144132352
9,8,7,8,5,10,10,10,5,6,6,5,10,4,5,7.1,2.4269322199023193,7.017022329023808,7.767298545429808
9,8,6,7,10,9,9,8,5,7,9,9,9,4,7,7.6,1.7435595774162693,7.019623820050393,8.086130123595105
9,5,10,8,10,10,10,5,4,9,10,7,10,7,4,7.6,2.416609194718914,7.024794231455973,7.707759292673135
10,7,10,10,9,10,9,4,6,9,4,5,10,9,8,7.4,2.2891046284519194,6.995360186818853,8.845497534703634
7,5,8,7,7,9,6,4,8,6,5,9,10,8,10,7.5,2.0124611797498106,7.027719880355262,6.965034374787071
4,7,4,8,10,4,4,5,6,8,5,6,7,7,6,5.8,1.2489995996796797,7.04274808392285,6.16833224459448
9,9,8,8,6,4,4,7,4,10,4,6,9,6,4,5.8,2.1354156504062622,7.021495812227248,8.009770692812713
10,8,7,9,5,6,8,7,9,8,8,4,4,8,8,7.0,1.6733200530681511,7.020313560313355,8.379931737162343
9,4,9,6,10,5,5,10,7,8,6,9,5,4,8,6.7,1.9,7.0409853175671016,7.590869958995353
8,10,8,9,5,6,9,6,10,6,4,5,6,9,5,6.6,1.9078784028338915,7.020232047120933,7.745513126688126
5,6,4,9,8,10,10,7,4,5,10,10,5,6,9,7.6,2.33238075793812,7.0428363585143,6.486367041108198
9,6,7,7,6,6,9,10,10,4,5,8,10,9,9,8.0,2.0976176963403033,7.018018784364635,7.42186570905208
8,10,6,8,5,6,6,10,10,7,9,4,5,5,5,6.7,2.1,7.01782945283086,7.546163377257802
6,8,6,6,10,9,6,4,5,9,8,10,7,7,5,7.0,1.8973665961010275,7.02851428169798,7.217466219630509
10,8,8,4,6,6,7,7,7,7,5,9,4,4,6,6.2,1.4696938456699067,7.003526640279366,7.320657059981285
7,6,6,8,6,9,10,8,4,8,4,4,6,7,6,6.6,2.0591260281974,7.017672581058116,6.549719264791288
9,6,9,10,7,4,9,7,9,9,9,7,9,7,8,7.8,1.5362291495737217,7.02430975957959,7.6657881155090974
8,6,9,9,10,10,4,5,9,6,8,6,5,7,5,6.5,1.857417562100671,7.0323008797696875,7.26123052786403
9,5,4,7,10,6,5,4,5,9,4,9,10,10,5,6.7,2.3685438564654024,7.026104410616361,6.850338048002612
10,6,5,6,6,4,4,10,5,8,7,7,7,4,10,6.6,2.2,7.012296106014871,6.205418534725776
8,8,8,5,6,7,10,4,10,8,5,10,10,5,4,7.3,2.4919871588754225,7.015467286441371,7.38229894382978
4,7,8,8,10,4,10,8,7,8,5,5,9,7,10,7.3,2.0024984394500787,7.022348479528523,6.968158206946516
6,6,5,5,8,5,9,4,5,6,7,9,7,7,6,6.5,1.5652475842498528,7.024199471378371,6.17040566211104
6,4,7,6,10,8,4,7,5,4,5,4,10,4,9,6.0,2.1908902300206643,7.020592699832376,6.319701692905991
6,9,5,10,7,5,5,10,4,7,5,10,6,6,4,6.2,2.08806130178211,7.01867304581486,7.107659256776689
8,10,6,8,6,8,4,10,4,7,7,9,10,8,10,7.7,2.147091055358389,7.021800675525592,7.854051049595238
8,7,5,7,9,10,8,10,8,8,8,10,10,4,10,8.6,1.8,7.0183584230119695,7.308121457986006
4,5,7,9,4,4,9,6,6,9,9,5,4,8,5,6.5,1.9621416870348585,7.041776930962402,5.956263833170442
9,6,6,8,5,7,4,10,9,6,4,9,4,10,4,6.7,2.4919871588754225,7.017101890928261,6.3433404822637485
6,10,9,5,10,10,4,7,6,4,9,7,5,4,10,6.6,2.2891046284519194,7.056540076944577,7.655582800053425
6,8,7,8,10,7,8,5,6,4,4,7,6,8,5,6.0,1.4142135623730951,7.029228239173932,6.72550860739761
4,6,10,4,4,9,6,4,7,8,7,5,10,10,6,7.2,1.9390719429665315,7.046964844972902,5.483875643184399
9,5,9,6,4,7,9,9,10,10,7,4,7,8,6,7.7,1.7916472867168916,7.006710305231822,6.603357626367652
10,7,4,10,7,5,9,7,8,10,9,9,5,9,8,7.9,1.6401219466856727,7.022613058268729,7.920093598033966
9,9,5,10,4,9,9,7,7,10,6,4,8,4,4,6.8,2.1354156504062622,7.008938539654818,7.575477734936662
8,9,9,5,7,9,10,5,5,9,10,8,4,6,10,7.6,2.244994432064365,7.01889854665571,7.432506025789708
5,4,10,6,6,4,5,4,7,7,6,8,4,7,8,6.0,1.5491933384829668,7.041917801788204,5.861464391631942
10,7,9,7,9,10,10,7,8,8,7,9,5,8,10,8.2,1.5362291495737217,7.01958620205546,8.310359334409174
9,6,7,5,9,9,4,9,7,9,5,7,6,4,10,7.0,2.0976176963403033,7.019121890803513,7.345869129715602
8,8,5,8,4,6,9,8,9,10,10,8,6,6,8,8.0,1.4832396974191326,7.0089703051111965,7.280875146256934
9,5,7,9,5,5,4,7,6,4,7,9,7,6,5,6.0,1.4832396974191326,7.018209872210984,6.579464107497657
6,7,6,9,7,5,4,9,4,8,5,4,8,9,10,6.6,2.2891046284519194,7.020498492900517,7.364455610235105
8,5,9,4,7,7,4,8,5,7,4,5,10,7,6,6.3,1.7916472867168918,7.0235673302123445,5.910164315180862
7,10,9,9,6,5,6,9,4,10,8,4,5,6,6,6.3,1.9519221295943137,7.039160353035678,7.877999781320414
10,8,6,10,6,7,4,4,5,6,5,5,9,6,5,5.6,1.42828568570857,7.034552523708518,8.10428479213656
8,10,10,4,6,6,5,8,5,5,10,8,4,6,10,6.7,2.0518284528683193,7.014079814840267,7.526285393839139
6,7,8,5,4,7,8,10,4,5,9,4,8,9,5,6.9,2.118962010041709,7.0156590042227,6.079818338524152
10,10,10,4,10,4,7,6,6,8,10,5,5,6,4,6.1,1.7578395831246945,7.017712988749523,8.649634151985477
10,8,9,9,7,5,7,7,5,5,6,8,6,8,7,6.4,1.1135528725660042,7.015287512612001,8.585891859245265
7,10,8,10,7,8,6,5,8,6,7,9,8,7,7,7.1,1.1357816691600546,7.023022593910296,8.104048901750517
4,4,5,9,8,4,9,8,6,8,8,9,10,7,7,7.6,1.624807680927192,7.04061854944266,5.748525230920003
6,9,6,5,5,7,7,9,6,5,4,10,10,7,7,7.2,1.8867962264113207,7.01879742730951,6.282255314447773
10,7,5,5,6,4,7,5,10,8,4,10,6,10,4,6.8,2.4413111231467406,7.008350581774773,6.813957984791389
7,5,9,5,7,5,9,6,8,7,4,6,4,8,4,6.1,1.7578395831246945,7.027019494692469,6.2634819333626774
10,8,7,6,8,10,10,6,5,9,6,4,8,10,7,7.5,2.1095023109728985,7.013202396610363,7.456239479920423
9,4,7,10,6,7,8,4,9,8,4,6,9,5,4,6.4,1.9595917942265426,7.019741094644222,7.061335232308146
9,8,9,7,5,7,7,10,9,5,4,5,10,6,5,6.8,2.08806130178211,7.007683547519815,7.766789137943056
10,7,4,7,8,6,7,6,4,9,9,4,4,4,8,6.1,1.972308292331602,7.019136685597741,7.176590572568385
8,7,8,5,9,10,6,4,9,5,5,8,6,6,10,6.9,2.0712315177207983,7.021517024240704,7.126810912031557
7,10,5,9,10,6,9,9,10,8,6,6,4,6,9,7.3,1.8466185312619388,7.029078007062739,8.030974432159857
10,10,9,5,10,4,4,6,5,7,9,5,6,6,5,5.7,1.4177446878757827,7.010843362935477,8.405764481552396
10,6,7,9,9,6,9,10,4,8,6,6,5,4,5,6.3,1.9519221295943134,7.02926315296192,7.798837240620616
8,9,5,9,6,10,9,5,6,4,9,6,9,6,6,7.0,1.9493588689617927,7.012849490176771,7.993341508402049
7,7,9,10,4,6,8,7,4,10,8,7,9,7,7,7.3,1.5524174696260025,7.0337096717470065,7.319921515968487
4,10,10,10,5,8,4,5,7,5,5,6,5,9,9,6.3,1.7349351572897473,7.03843477036794,6.877824947614353
4,10,5,8,5,6,4,10,4,9,10,6,4,10,10,7.3,2.6095976701399777,7.004437862914754,6.418361554185657
4,9,8,4,5,7,4,6,10,9,7,5,5,5,9,6.7,1.9519221295943134,7.030584543809411,6.283468826881108
6,7,4,10,5,10,6,5,4,5,10,8,9,8,5,7.0,2.1447610589527217,7.014742008996933,6.89843074766402
10,10,10,10,10,10,5,8,10,9,9,5,9,7,10,8.2,1.8330302779823358,7.0228637251204065,9.059548892866786
8,4,4,7,5,10,9,10,8,6,8,4,7,6,5,7.3,1.9519221295943134,7.029716187788219,6.024477014315758
6,8,5,8,4,10,4,4,7,6,4,6,6,9,4,6.0,2.04939015319192,7.022604879760425,6.2167721293341405
10,7,7,9,6,6,7,4,7,7,6,6,9,10,9,7.1,1.7,7.023366103514535,8.075943336007168
7,10,4,6,5,4,9,5,4,7,9,9,10,9,6,7.2,2.181742422927143,7.016229917991353,6.587206269918809
10,10,7,6,4,7,9,8,8,7,9,10,5,10,5,7.8,1.7204650534085253,6.9973577164661025,8.323841155256241
9,8,8,4,4,4,4,10,9,10,4,6,5,7,10,6.9,2.5079872407968904,7.013811182680234,6.5428205876569185
8,9,6,8,4,9,9,8,5,5,5,10,4,6,10,7.1,2.2113344387495983,7.021890858488646,7.27048750459977
7,5,9,10,9,7,4,10,6,5,6,4,10,5,10,6.7,2.3259406699226015,7.028377292543266,6.9889306860438944
7,7,10,4,8,4,7,5,6,4,8,6,6,5,10,6.1,1.7578395831246945,7.025530297707931,6.892594156718616
6,9,10,9,7,9,6,4,8,7,8,4,5,4,9,6.4,1.9595917942265424,7.044652772885658,7.049717450480292
8,9,6,7,6,9,9,6,5,10,9,10,7,7,10,8.2,1.7204650534085253,7.015002216149581,7.5018761785630215
8,9,5,9,8,4,9,6,7,8,5,8,10,7,7,7.1,1.7,7.022463338989759,7.7333513358448105
9,10,9,4,9,4,4,9,10,5,9,4,6,5,6,6.2,2.181742422927143,7.040256701236577,7.598925038446589
9,6,5,6,6,9,4,5,9,7,9,10,8,7,6,7.4,1.854723699099141,7.019328161747117,7.122885059340271
7,4,6,10,8,7,9,7,8,10,9,8,7,8,7,8.0,1.0,7.032529234625345,7.377551621327215
10,8,9,7,4,5,7,4,8,10,8,6,10,10,6,7.4,2.0591260281974,7.004857615573821,7.706569468251806
10,4,10,9,8,4,8,10,8,10,6,6,7,9,8,7.6,1.8000000000000003,7.027599477499874,7.883717341792365
